"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"112","win","Submission (Guillotine Choke)","Thiago Tavares","Daniel Weichel",4,1,4,1,1,TRUE,0,4,0,4,11,1,6,0.909090909090909,0.636363636363636,TRUE,0,7,0,7,0,0,-3,0
"113","loss","Decision (Unanimous)","Thiago Tavares","Tyson Griffin",12,1,12,1,0.916666666666667,TRUE,0,11,0,11,10,1,1,0.9,0.8,FALSE,0,8,0,8,1,0,3,0
"114","win","Decision (Unanimous)","Thiago Tavares","Michihiro Omigawa",13,0,-1,0.923076923076923,0.846153846153846,FALSE,0,11,0,11,9,0,-1,0.444444444444444,0.222222222222222,FALSE,0.222222222222222,2,2,0.666666666666667,0,0,9,-2
"115","loss","Decision (Unanimous)","Thiago Tavares","Kurt Pellegrino",15,0,-1,0.866666666666667,0.733333333333333,FALSE,0.0666666666666667,11,1,5.5,16,0,-1,0.75,0.625,FALSE,0.1875,10,3,2.5,0,0,1,-2
"116","draw","Draw (Majority)","Thiago Tavares","Nik Lentz",17,1,1,0.823529411764706,0.647058823529412,FALSE,0.0588235294117647,11,1,5.5,21,1,7,0.80952380952381,0.666666666666667,FALSE,0.142857142857143,14,3,3.5,0,0,-3,-2
"117","loss","KO (Punches)","Thiago Tavares","Shane Roller",19,1,1,0.789473684210526,0.631578947368421,TRUE,0.105263157894737,12,2,4,12,1,1,0.75,0.666666666666667,TRUE,0.25,8,3,2,0,0,4,-1
"118","win","TKO (Punches)","Thiago Tavares","Spencer Fisher",20,0,-1,0.75,0.6,FALSE,0.15,12,3,3,31,0,-1,0.774193548387097,0.612903225806452,FALSE,0.0645161290322581,19,2,6.33333333333333,0,1,-7,1
"119","loss","TKO (Punches)","Thiago Tavares","Rashid Magomedov",31,1,1,0.709677419354839,0.548387096774194,FALSE,0.225806451612903,17,7,2.125,23,1,2,0.91304347826087,0.391304347826087,FALSE,0,9,0,9,0,0,8,7
"120","loss","Decision (Unanimous)","Marcelo Giudici","John Reedy",10,1,8,0.8,0.5,FALSE,0.1,5,1,2.5,10,1,5,0.7,0.6,TRUE,0.3,6,3,1.5,-1,0,-1,-2
"121","loss","TKO (Leg Kicks)","Marcelo Giudici","Edson Barboza",11,0,-1,0.727272727272727,0.454545454545455,FALSE,0.0909090909090909,5,1,2.5,5,1,5,1,1,TRUE,0,5,0,5,-1,0,0,1
"122","loss","Submission (Guillotine Choke)","Jose Figueroa","Jonathan Brookins",4,1,4,1,1,TRUE,0,4,0,4,7,1,2,0.857142857142857,0.857142857142857,TRUE,0,6,0,6,0,0,-2,0
"123","loss","SubmissionJorge Alonso)","Jose Figueroa","Eric Reynolds",8,1,3,0.875,0.875,TRUE,0.125,7,1,3.5,10,0,-1,0.9,0.9,FALSE,0.1,9,1,4.5,1,-1,-2,0
"124","loss","KO (Punch)","Jose Figueroa","Edson Barboza",9,0,-1,0.777777777777778,0.777777777777778,FALSE,0.222222222222222,7,2,2.33333333333333,4,1,4,1,1,TRUE,0,4,0,4,-1,1,3,2
"125","loss","Decision (Unanimous)","Jose Figueroa","Luis Palomino",10,0,-2,0.7,0.7,FALSE,0.3,7,3,1.75,17,1,2,0.705882352941177,0.470588235294118,FALSE,0.235294117647059,8,4,1.6,0,1,-1,-1
"126","loss","KO (Punches)","Jose Figueroa","Daniel Weichel",14,1,3,0.714285714285714,0.642857142857143,TRUE,0.214285714285714,9,3,2.25,34,1,4,0.794117647058823,0.588235294117647,FALSE,0.176470588235294,20,6,2.85714285714286,1,0,-11,-3
"127","loss","Decision (Split)","Jose Figueroa","Tyler Stinson",19,1,3,0.684210526315789,0.578947368421053,TRUE,0.263157894736842,11,5,1.83333333333333,38,0,-1,0.736842105263158,0.684210526315789,FALSE,0.157894736842105,26,6,3.71428571428571,1,-1,-15,-1
"128","loss","Decision (Unanimous)","Nabih Barakat","Chris Schlesinger",4,1,3,0.75,0.25,FALSE,0.25,1,1,0.5,9,1,3,0.666666666666667,0.444444444444444,FALSE,0.222222222222222,4,2,1.33333333333333,0,0,-3,-1
"129","loss","KO (Punches)","Nabih Barakat","Edson Barboza",5,0,-1,0.6,0.2,FALSE,0.2,1,1,0.5,3,1,3,1,1,TRUE,0,3,0,3,-1,0,-2,1
"130","loss","Submission (Guillotine Choke)","Lee King","Carlo Prater",1,0,-1,0,0,FALSE,1,0,1,0,3,1,3,1,1,TRUE,0,3,0,3,-1,1,-3,1
"131","loss","Submission (Armbar)","Lee King","Carlo Prater",5,1,1,0.4,0.4,TRUE,0.6,2,3,0.5,5,1,5,1,1,TRUE,0,5,0,5,0,0,-3,3
"132","draw","DrawN/A)","Lee King","Melvin Guillard",10,0,-1,0.4,0.4,FALSE,0.5,4,5,0.666666666666667,15,1,2,0.866666666666667,0.733333333333333,TRUE,0.0666666666666667,11,1,5.5,-1,1,-7,4
"133","win","Decision (Unanimous)","Lee King","Nick Gonzalez",13,0,-4,0.307692307692308,0.307692307692308,FALSE,0.615384615384615,4,8,0.444444444444444,12,1,7,0.75,0.333333333333333,FALSE,0,4,0,4,0,1,0,8
"134","loss","Submission (Armbar)","Lee King","Kyle Bradley",14,1,1,0.357142857142857,0.285714285714286,FALSE,0.571428571428571,4,8,0.444444444444444,8,1,1,0.5,0.5,TRUE,0.5,4,4,0.8,-1,0,0,4
"135","loss","Submission (Rear-Naked Choke)","Lee King","Roger Huerta",15,0,-1,0.333333333333333,0.266666666666667,FALSE,0.6,4,9,0.4,14,1,4,0.785714285714286,0.642857142857143,FALSE,0.214285714285714,9,3,2.25,0,1,-5,6
"136","loss","KO (Punches)","Lee King","Edson Barboza",25,1,3,0.48,0.4,TRUE,0.48,10,12,0.769230769230769,1,1,1,1,1,TRUE,0,1,0,1,0,0,9,12
"137","loss","Submission (Anaconda Choke)","Lee King","Edson Barboza",27,1,1,0.481481481481481,0.407407407407407,TRUE,0.481481481481481,11,13,0.785714285714286,2,1,2,1,1,TRUE,0,2,0,2,0,0,9,13
"138","win","Submission (Toe Hold/Kneebar)","Francisco Trinaldo","Luiz Firmino",4,1,4,1,0.75,TRUE,0,3,0,3,17,1,1,0.764705882352941,0.411764705882353,FALSE,0,7,0,7,1,0,-4,0
"139","win","Decision (Majority)","Francisco Trinaldo","Adriano Martins",10,1,3,0.9,0.7,TRUE,0.1,7,1,3.5,24,1,6,0.791666666666667,0.416666666666667,TRUE,0.0416666666666667,10,1,5,0,0,-3,0
"140","loss","Decision (Unanimous)","Francisco Trinaldo","Gleison Tibau",12,1,5,0.916666666666667,0.666666666666667,TRUE,0.0833333333333333,8,1,4,35,0,-1,0.771428571428571,0.457142857142857,FALSE,0.0857142857142857,16,3,4,1,0,-8,-2
"141","win","Submission (Arm-Triangle Choke)","Francisco Trinaldo","Mike Rio",14,1,1,0.857142857142857,0.642857142857143,TRUE,0.0714285714285714,9,1,4.5,10,1,3,0.9,0.8,TRUE,0,8,0,8,0,0,1,1
"142","loss","Decision (Unanimous)","Francisco Trinaldo","Michael Chiesa",17,1,1,0.823529411764706,0.588235294117647,FALSE,0.117647058823529,10,2,3.33333333333333,11,1,1,0.909090909090909,0.727272727272727,TRUE,0.0909090909090909,8,1,4,-1,0,2,1
"143","win","Decision (Unanimous)","Francisco Trinaldo","Yancy Medeiros",23,1,5,0.826086956521739,0.478260869565217,FALSE,0.0869565217391304,11,2,3.66666666666667,16,1,1,0.75,0.5625,FALSE,0.25,9,4,1.8,0,0,2,-2
"144","win","TKO (Doctor Stoppage)","Francisco Trinaldo","Paul Felder",24,1,6,0.833333333333333,0.458333333333333,FALSE,0.0833333333333333,11,2,3.66666666666667,14,1,2,0.857142857142857,0.571428571428571,FALSE,0,8,0,8,0,0,3,2
"145","loss","Submission (Rear-Naked Choke)","Francisco Trinaldo","Kevin Lee",25,1,7,0.84,0.48,TRUE,0.08,12,2,4,16,1,3,0.875,0.4375,TRUE,0.0625,7,1,3.5,0,0,5,1
"146","win","Decision (Unanimous)","Francisco Trinaldo","Jim Miller",26,0,-1,0.807692307692308,0.461538461538462,FALSE,0.115384615384615,12,3,3,39,0,-2,0.717948717948718,0.461538461538462,FALSE,0.102564102564103,18,4,3.6,0,1,-6,-1
"147","win","KO (Knee to the Body)","Francisco Trinaldo","Evan Dunham",28,0,-1,0.785714285714286,0.428571428571429,FALSE,0.107142857142857,12,3,3,26,0,-2,0.692307692307692,0.346153846153846,FALSE,0.192307692307692,9,5,1.5,0,-1,3,-2
"148","win","Submission (Arm-Triangle Choke)","Joseph Duffy","Conor McGregor",6,1,6,1,1,TRUE,0,6,0,6,5,1,2,0.8,0.8,TRUE,0.2,4,1,2,0,0,2,-1
"149","loss","Decision (Unanimous)","Joseph Duffy","Dustin Poirier",15,1,4,0.933333333333333,0.866666666666667,TRUE,0.0666666666666667,13,1,6.5,22,1,2,0.818181818181818,0.681818181818182,TRUE,0.0909090909090909,15,2,5,0,0,-2,-1
"150","win","Decision (Unanimous)","Joseph Duffy","Reza Madadi",17,1,1,0.882352941176471,0.823529411764706,TRUE,0.0588235294117647,14,1,7,18,1,1,0.777777777777778,0.611111111111111,TRUE,0,11,0,11,0,0,3,1
"151","loss","TKO (Corner Stoppage)","Gleison Tibau","Eiji Mitsuoka",6,1,6,1,0.5,FALSE,0,3,0,3,6,1,2,0.666666666666667,0.333333333333333,TRUE,0.333333333333333,2,2,0.666666666666667,-1,0,1,-2
"152","win","Decision (Unanimous)","Gleison Tibau","Adriano Martins",9,1,2,0.888888888888889,0.555555555555556,TRUE,0.111111111111111,5,1,2.5,4,0,-1,0.75,0.25,FALSE,0,1,0,1,1,0,4,1
"153","win","Submission (Rear-Naked Choke)","Gleison Tibau","Fabricio Camoes",15,0,-1,0.866666666666667,0.533333333333333,FALSE,0.0666666666666667,8,1,4,7,1,1,0.571428571428571,0.428571428571429,FALSE,0.428571428571429,3,3,0.75,0,0,5,-2
"154","loss","TKO (Punches)","Gleison Tibau","Nick Diaz",18,1,3,0.888888888888889,0.611111111111111,TRUE,0.0555555555555556,11,1,5.5,19,1,2,0.684210526315789,0.578947368421053,TRUE,0.0526315789473684,11,1,5.5,0,0,0,0
"155","loss","Decision (Unanimous)","Gleison Tibau","Tyson Griffin",23,1,4,0.869565217391304,0.565217391304348,FALSE,0.0869565217391304,13,2,4.33333333333333,11,1,2,0.909090909090909,0.727272727272727,FALSE,0,8,0,8,0,0,5,2
"156","loss","Submission (Guillotine Choke)","Gleison Tibau","Joe Stevenson",24,0,-1,0.833333333333333,0.541666666666667,FALSE,0.0833333333333333,13,2,4.33333333333333,36,0,-1,0.777777777777778,0.527777777777778,FALSE,0.111111111111111,19,4,3.8,0,-1,-6,-2
"157","win","Submission (Guillotine Choke)","Gleison Tibau","Rich Clementi",25,0,-2,0.8,0.52,FALSE,0.12,13,3,3.25,47,0,-1,0.702127659574468,0.553191489361702,FALSE,0.148936170212766,26,7,3.25,0,1,-13,-4
"158","win","Decision (Unanimous)","Gleison Tibau","Jeremy Stephens",26,1,1,0.807692307692308,0.538461538461538,TRUE,0.115384615384615,14,3,3.5,20,0,-1,0.8,0.75,FALSE,0.15,15,3,3.75,1,-1,-1,0
"159","loss","Decision (Split)","Gleison Tibau","Melvin Guillard",27,1,2,0.814814814814815,0.518518518518518,FALSE,0.111111111111111,14,3,3.5,33,1,2,0.696969696969697,0.545454545454545,TRUE,0.272727272727273,18,9,1.8,-1,0,-4,-6
"160","win","Decision (Unanimous)","Gleison Tibau","Josh Neer",28,0,-1,0.785714285714286,0.5,FALSE,0.107142857142857,14,3,3.5,34,0,-1,0.735294117647059,0.617647058823529,FALSE,0.147058823529412,21,5,3.5,0,0,-7,-2
"161","win","TKO (Punches)","Gleison Tibau","Caol Uno",29,1,1,0.793103448275862,0.482758620689655,FALSE,0.103448275862069,14,3,3.5,42,0,-3,0.595238095238095,0.357142857142857,FALSE,0.285714285714286,15,12,1.15384615384615,0,-1,-1,-9
"162","loss","Decision (Unanimous)","Gleison Tibau","Jim Miller",30,1,2,0.8,0.5,TRUE,0.1,15,3,3.75,19,1,4,0.894736842105263,0.631578947368421,FALSE,0,12,0,12,1,0,3,3
"163","win","Decision (Split)","Gleison Tibau","Kurt Pellegrino",31,0,-1,0.774193548387097,0.483870967741935,FALSE,0.0967741935483871,15,3,3.75,21,0,-1,0.761904761904762,0.571428571428571,FALSE,0.142857142857143,12,3,3,0,0,3,0
"164","win","Decision (Split)","Gleison Tibau","Rafael dos Anjos",33,1,2,0.787878787878788,0.484848484848485,TRUE,0.0909090909090909,16,3,4,20,1,1,0.75,0.45,TRUE,0.1,9,2,3,0,0,7,1
"165","loss","Decision (Split)","Gleison Tibau","Evan Dunham",36,1,1,0.777777777777778,0.444444444444444,FALSE,0.0833333333333333,16,3,4,16,0,-1,0.8125,0.5625,FALSE,0.0625,9,1,4.5,0,0,7,2
"166","win","Decision (Split)","Gleison Tibau","Jamie Varner",38,1,1,0.763157894736842,0.447368421052632,TRUE,0.0789473684210526,17,3,4.25,31,1,1,0.67741935483871,0.580645161290323,FALSE,0.225806451612903,18,7,2.25,1,0,-1,-4
"167","win","Decision (Unanimous)","Gleison Tibau","Pat Healy",40,0,-1,0.75,0.425,FALSE,0.1,17,4,3.4,49,0,-4,0.591836734693878,0.428571428571429,FALSE,0.224489795918367,21,11,1.75,0,1,-4,-7
"168","loss","Submission (Rear-Naked Choke)","Gleison Tibau","Tony Ferguson",43,1,3,0.767441860465116,0.395348837209302,FALSE,0.0930232558139535,17,4,3.4,20,1,4,0.85,0.7,TRUE,0.05,14,1,7,-1,0,3,3
"169","win","Decision (Unanimous)","Gleison Tibau","Efrain Escudero",47,0,-4,0.702127659574468,0.361702127659574,FALSE,0.148936170212766,17,7,2.125,43,1,2,0.697674418604651,0.395348837209302,TRUE,0.0465116279069767,17,2,5.66666666666667,-1,0,0,5
"170","win","Submission (Guillotine)","Gleison Tibau","Will Brooks",48,1,1,0.708333333333333,0.354166666666667,FALSE,0.145833333333333,17,7,2.125,25,0,-1,0.8,0.36,FALSE,0.2,9,5,1.5,0,-1,8,2
"171","win","Decision (Split)","Valmir Lazaro","James Krause",15,0,-1,0.8,0.6,FALSE,0.133333333333333,9,2,3,27,0,-1,0.777777777777778,0.703703703703704,FALSE,0.111111111111111,19,3,4.75,0,0,-10,-1
"172","win","Submission (Triangle Choke)","Chris Pecero","Burt McDonald",5,0,-1,0.6,0.4,FALSE,0.4,2,2,0.666666666666667,1,1,1,1,0,FALSE,0,0,0,0,0,1,2,2
"173","loss","TKO (Punches)","Cody Carrillo","Michael Osborn",1,1,1,1,1,TRUE,0,1,0,1,5,1,1,0.4,0.4,TRUE,0.6,2,3,0.5,0,0,-1,-3
"174","win","Submission (Rear-Naked Choke)","Cody Carrillo","Michael Osborn",5,1,1,0.4,0.2,FALSE,0.6,1,3,0.25,9,0,-1,0.555555555555556,0.444444444444444,FALSE,0.444444444444444,4,4,0.8,0,-1,-3,-1
"175","loss","Submission (Guillotine Choke)","Cody Carrillo","Michael Osborn",7,0,-1,0.428571428571429,0.285714285714286,FALSE,0.571428571428571,2,4,0.4,11,0,-3,0.454545454545455,0.363636363636364,FALSE,0.545454545454545,4,6,0.571428571428571,0,0,-2,-2
"176","loss","TKO (Submission to Punches)","Cody Carrillo","Marcio Navarro",17,0,-3,0.470588235294118,0.352941176470588,FALSE,0.470588235294118,6,8,0.666666666666667,23,1,1,0.521739130434783,0.260869565217391,TRUE,0.260869565217391,6,6,0.857142857142857,-1,1,0,2
"177","loss","Decision (Unanimous)","Cody Carrillo","Jarrod Card",18,0,-4,0.444444444444444,0.333333333333333,FALSE,0.5,6,9,0.6,23,0,-1,0.608695652173913,0.347826086956522,FALSE,0.217391304347826,8,5,1.33333333333333,0,1,-2,4
"178","loss","Decision (Unanimous)","Cody Carrillo","Jarrod Card",19,0,-5,0.421052631578947,0.315789473684211,FALSE,0.473684210526316,6,9,0.6,23,0,-1,0.608695652173913,0.347826086956522,FALSE,0.217391304347826,8,5,1.33333333333333,0,0,-2,4
"179","win","Technical Submission (Rear-Naked Choke)","Michael Chiesa","Al Iaquinta",7,1,7,1,0.714285714285714,TRUE,0,5,0,5,7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,1,-1,1,-2
"180","loss","Submission (Brabo Choke)","Michael Chiesa","Jorge Masvidal",9,1,9,1,0.777777777777778,TRUE,0,7,0,7,31,1,2,0.774193548387097,0.354838709677419,FALSE,0.0967741935483871,11,3,2.75,1,0,-4,-3
"181","loss","TKO (Doctor Stoppage)","Michael Chiesa","Joe Lauzon",12,1,2,0.916666666666667,0.666666666666667,FALSE,0.0833333333333333,8,1,4,32,1,1,0.71875,0.6875,FALSE,0.1875,22,6,3.14285714285714,0,0,-14,-5
"182","win","Submission (Rear-Naked Choke)","Michael Chiesa","Jim Miller",14,1,1,0.857142857142857,0.571428571428571,FALSE,0.142857142857143,8,2,2.66666666666667,32,1,1,0.78125,0.53125,FALSE,0.09375,17,3,4.25,0,0,-9,-1
"183","loss","Technical Submission (Rear-Naked Choke)","Michael Chiesa","Kevin Lee",16,1,3,0.875,0.625,TRUE,0.125,10,2,3.33333333333333,17,1,4,0.882352941176471,0.470588235294118,TRUE,0.0588235294117647,8,1,4,0,0,2,1
"184","loss","Submission (Triangle Armbar)","Michael Chiesa","Anthony Pettis",17,0,-1,0.823529411764706,0.588235294117647,FALSE,0.176470588235294,10,3,2.5,27,0,-1,0.740740740740741,0.592592592592593,FALSE,0.0740740740740741,16,2,5.33333333333333,0,0,-6,1
"185","win","Decision (Unanimous)","Michael Chiesa","Rafael dos Anjos",20,1,2,0.8,0.55,FALSE,0.2,11,4,2.2,41,0,-1,0.707317073170732,0.365853658536585,FALSE,0.0731707317073171,15,3,3.75,0,0,-4,1
"186","loss","TKO (Punches)","Joe Proctor","Luis Felix",4,1,4,1,0.75,TRUE,0,3,0,3,11,0,-1,0.454545454545455,0.454545454545455,FALSE,0.454545454545455,5,5,0.833333333333333,1,0,-2,-5
"187","win","Decision (Unanimous)","Joe Proctor","Matt Bessette",7,1,2,0.857142857142857,0.571428571428571,FALSE,0.142857142857143,4,1,2,9,1,4,0.777777777777778,0.555555555555556,TRUE,0.111111111111111,5,1,2.5,-1,0,-1,0
"188","loss","Decision (Unanimous)","Joe Proctor","Ramsey Nijem",9,1,4,0.888888888888889,0.555555555555556,TRUE,0.111111111111111,5,1,2.5,8,1,2,0.75,0.5,TRUE,0.25,4,2,1.33333333333333,0,0,1,-1
"189","loss","Submission (Guillotine Choke)","Joe Proctor","Yancy Medeiros",12,1,2,0.833333333333333,0.5,TRUE,0.0833333333333333,6,1,3,13,1,1,0.769230769230769,0.615384615384615,TRUE,0.230769230769231,8,3,2,0,0,-2,-2
"190","win","Technical Submission (Guillotine Choke)","Joe Proctor","Justin Edwards",13,0,-1,0.769230769230769,0.461538461538462,FALSE,0.153846153846154,6,2,2,12,0,-2,0.666666666666667,0.583333333333333,FALSE,0.0833333333333333,7,1,3.5,0,1,-1,1
"191","loss","KO (Head Kick and Punches)","Daron Cruickshank","Luis Palomino",7,1,1,0.857142857142857,0.714285714285714,TRUE,0.142857142857143,5,1,2.5,20,1,1,0.7,0.4,FALSE,0.2,8,4,1.6,1,0,-3,-3
"192","win","Decision (Split)","Daron Cruickshank","Yves Edwards",15,0,-1,0.8,0.533333333333333,FALSE,0.133333333333333,8,2,2.66666666666667,62,0,-1,0.67741935483871,0.532258064516129,FALSE,0.145161290322581,33,9,3.3,0,0,-25,-7
"193","loss","Submission (Straight Armbar)","Daron Cruickshank","Adriano Martins",16,1,1,0.8125,0.5,FALSE,0.125,8,2,2.66666666666667,30,1,5,0.8,0.433333333333333,FALSE,0.0333333333333333,13,1,6.5,0,0,-5,1
"194","win","TKO (Wheel Kick and Punches)","Daron Cruickshank","Mike Rio",17,0,-1,0.764705882352941,0.470588235294118,FALSE,0.176470588235294,8,3,2,12,0,-2,0.75,0.666666666666667,FALSE,0.166666666666667,8,2,2.66666666666667,0,0,0,1
"195","win","TKO (Head Kick and Punches)","Daron Cruickshank","Erik Koch",18,1,1,0.777777777777778,0.5,TRUE,0.166666666666667,9,3,2.25,17,1,1,0.823529411764706,0.647058823529412,TRUE,0.0588235294117647,11,1,5.5,0,0,-2,2
"196","loss","Decision (Unanimous)","Daron Cruickshank","Jorge Masvidal",19,1,2,0.789473684210526,0.526315789473684,TRUE,0.157894736842105,10,3,2.5,34,1,1,0.764705882352941,0.352941176470588,FALSE,0.0882352941176471,12,3,3,1,0,-2,0
"197","win","Decision (Unanimous)","Daron Cruickshank","Anthony Njokuani",20,0,-1,0.75,0.5,FALSE,0.15,10,3,2.5,25,0,-1,0.64,0.36,FALSE,0.2,9,5,1.5,0,0,1,-2
"198","loss","Submission (Rear-Naked Choke)","Daron Cruickshank","James Krause",23,0,-2,0.695652173913043,0.434782608695652,FALSE,0.217391304347826,10,5,1.66666666666667,28,0,-2,0.75,0.678571428571429,FALSE,0.107142857142857,19,3,4.75,0,1,-9,2
"199","loss","Submission (Rear-Naked Choke)","Daron Cruickshank","Paul Felder",24,0,-3,0.666666666666667,0.416666666666667,FALSE,0.25,10,6,1.42857142857143,12,0,-2,0.833333333333333,0.583333333333333,FALSE,0,7,0,7,0,1,3,6
"200","win","KO (Flying Knee)","Daron Cruickshank","Diego Brandao",32,1,3,0.65625,0.46875,TRUE,0.28125,15,9,1.5,35,1,1,0.657142857142857,0.542857142857143,TRUE,0.257142857142857,19,9,1.9,0,0,-4,0
"201","win","Submission (Triangle Choke)","Dakota Cochrane","Marcus LeVesseur",7,1,2,0.857142857142857,0.428571428571429,TRUE,0.142857142857143,3,1,1.5,22,1,3,0.818181818181818,0.727272727272727,TRUE,0.181818181818182,16,4,3.2,0,0,-13,-3
"202","win","Decision (Unanimous)","Dakota Cochrane","Jamie Varner",11,1,6,0.909090909090909,0.545454545454545,FALSE,0.0909090909090909,6,1,3,25,1,1,0.68,0.6,TRUE,0.24,15,6,2.14285714285714,-1,0,-9,-5
"203","loss","Technical Submission (Rear-Naked Choke)","Dakota Cochrane","Cliff Wright",13,0,-1,0.846153846153846,0.461538461538462,FALSE,0.0769230769230769,6,1,3,7,1,3,0.714285714285714,0.714285714285714,TRUE,0.142857142857143,5,1,2.5,-1,0,1,0
"204","win","Submission (Rear-Naked Choke)","Dakota Cochrane","Joe Stevenson",14,0,-2,0.785714285714286,0.428571428571429,FALSE,0.142857142857143,6,2,2,45,0,-4,0.688888888888889,0.466666666666667,FALSE,0.133333333333333,21,6,3,0,1,-15,-4
"205","win","Decision (Unanimous)","Dakota Cochrane","Efrain Escudero",20,0,-1,0.75,0.5,FALSE,0.2,10,4,2,28,1,3,0.75,0.464285714285714,FALSE,0.0714285714285714,13,2,4.33333333333333,0,1,-3,2
"206","win","TKON/A)","Dakota Cochrane","Ted Worthington",24,0,-2,0.708333333333333,0.458333333333333,FALSE,0.25,11,6,1.57142857142857,83,0,-8,0.409638554216867,0.409638554216867,FALSE,0.337349397590361,34,28,1.17241379310345,0,0,-23,-22
"207","win","Submission (Rear-Naked Choke)","Dakota Cochrane","Jos Eichelberger",35,1,2,0.714285714285714,0.485714285714286,TRUE,0.257142857142857,17,9,1.7,25,1,5,0.64,0.56,FALSE,0.32,14,8,1.55555555555556,1,0,3,1
"208","win","Submission (Guillotine Choke)","Dakota Cochrane","James Warfield",45,0,-1,0.711111111111111,0.488888888888889,FALSE,0.244444444444444,22,11,1.83333333333333,35,1,1,0.657142857142857,0.628571428571429,FALSE,0.171428571428571,22,6,3.14285714285714,0,1,0,5
"209","draw","Draw (Split)","Kamal Shalorus","Jamie Varner",7,1,3,0.857142857142857,0.714285714285714,FALSE,0.142857142857143,5,1,2.5,21,0,-1,0.761904761904762,0.666666666666667,FALSE,0.19047619047619,14,4,2.8,0,-1,-9,-3
"210","win","Decision (Split)","Kamal Shalorus","Bart Palaszewski",8,0,-1,0.75,0.625,FALSE,0.25,5,2,1.66666666666667,48,1,4,0.729166666666667,0.5625,TRUE,0.0833333333333333,27,4,5.4,-1,1,-22,-2
"211","loss","TKO (Punches)","Kamal Shalorus","Jim Miller",9,1,1,0.777777777777778,0.555555555555556,FALSE,0.222222222222222,5,2,1.66666666666667,21,1,6,0.904761904761905,0.619047619047619,TRUE,0,13,0,13,-1,0,-8,2
"212","loss","Submission (Rear-Naked Choke)","Kamal Shalorus","Rafael dos Anjos",11,0,-2,0.636363636363636,0.454545454545455,FALSE,0.363636363636364,5,4,1,21,0,-1,0.714285714285714,0.428571428571429,FALSE,0.0952380952380952,9,2,3,0,1,-4,2
"213","win","Decision (Unanimous)","Kamal Shalorus","Eduard Folayang",12,0,-3,0.583333333333333,0.416666666666667,FALSE,0.416666666666667,5,5,0.833333333333333,15,0,-1,0.8,0.466666666666667,FALSE,0.133333333333333,7,2,2.33333333333333,0,0,-2,3
"214","loss","Submission (Rear-Naked Choke)","Kamal Shalorus","Shinya Aoki",14,1,2,0.642857142857143,0.357142857142857,FALSE,0.357142857142857,5,5,0.833333333333333,42,1,5,0.833333333333333,0.619047619047619,TRUE,0.119047619047619,26,5,4.33333333333333,-1,0,-21,0
"215","loss","Submission (Triangle Armbar)","Max Holloway","Dustin Poirier",4,1,4,1,0.25,FALSE,0,1,0,1,12,1,4,0.916666666666667,0.75,TRUE,0,9,0,9,-1,0,-8,0
"216","loss","Decision (Split)","Max Holloway","Dennis Bermudez",8,1,3,0.875,0.25,FALSE,0.125,2,1,1,13,1,3,0.769230769230769,0.384615384615385,FALSE,0.230769230769231,5,3,1.25,0,0,-3,-2
"217","loss","Decision (Unanimous)","Max Holloway","Conor McGregor",9,0,-1,0.777777777777778,0.222222222222222,FALSE,0.111111111111111,2,1,1,15,1,9,0.866666666666667,0.866666666666667,TRUE,0.133333333333333,13,2,4.33333333333333,-1,0,-11,-1
"218","win","Submission (Guillotine Choke)","Max Holloway","Andre Fili",11,1,1,0.727272727272727,0.272727272727273,TRUE,0.0909090909090909,3,1,1.5,14,1,9,0.928571428571429,0.714285714285714,TRUE,0.0714285714285714,10,1,5,0,0,-7,0
"219","win","KO (Punches)","Max Holloway","Akira Corassani",13,1,3,0.769230769230769,0.384615384615385,TRUE,0.0769230769230769,5,1,2.5,17,0,-1,0.705882352941177,0.294117647058824,FALSE,0.294117647058824,5,5,0.833333333333333,1,-1,0,-4
"220","win","Decision (Unanimous)","Max Holloway","Cole Miller",14,1,4,0.785714285714286,0.428571428571429,TRUE,0.0714285714285714,6,1,3,29,1,2,0.724137931034483,0.620689655172414,TRUE,0.0689655172413793,18,2,6,0,0,-12,-1
