"","FighterId.x","Result.x","Opponent.x","Event.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Result.y","Opponent.y","Event.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y","IdKey"
"1",1,"win","Harris Sarmiento","X-1 - Champions 3",5,"5:00","Decision (Split)",2011-03-12,1,1,FALSE,1,3,2,1,2,0.5,TRUE,0,FALSE,0,1,1,"Max Holloway",465,"1_Harris Sarmiento_2011-03-12","465_Max Holloway_2011-03-12",465,"loss","Max Holloway","X-1 - Champions 3",5,"5:00","Decision (Split)",2011-03-12,0,0,FALSE,21,2,-1,0.596153846153846,52,0.211538461538462,FALSE,0.288461538461538,TRUE,15,11,0.6875,"Harris Sarmiento",1,"465_Max Holloway_2011-03-12",466
"2",1,"win","Eddie Rincon","UIC 4 - War on the Valley Isle",3,"5:00","Decision (Unanimous)",2011-07-01,1,1,FALSE,1,4,3,1,3,0.333333333333333,FALSE,0,FALSE,0,1,1,"Max Holloway",484,"1_Eddie Rincon_2011-07-01","484_Max Holloway_2011-07-01",484,"loss","Max Holloway","UIC 4 - War on the Valley Isle",3,"5:00","Decision (Unanimous)",2011-07-01,0,0,FALSE,3,6,-5,0.333333333333333,9,0.111111111111111,FALSE,0.111111111111111,FALSE,1,1,0.5,"Eddie Rincon",1,"484_Max Holloway_2011-07-01",485
"3",1,"loss","Dustin Poirier","UFC 143 - Diaz vs. Condit",1,"3:23","Submission (Triangle Armbar)",2012-02-04,0,1,TRUE,2,1,4,1,4,0.25,FALSE,0,FALSE,0,1,1,"Max Holloway",138,"1_Dustin Poirier_2012-02-04","138_Max Holloway_2012-02-04",138,"win","Max Holloway","UFC 143 - Diaz vs. Condit",1,"3:23","Submission (Triangle Armbar)",2012-02-04,1,1,FALSE,3,5,4,0.916666666666667,12,0.75,TRUE,0,FALSE,0,9,9,"Dustin Poirier",1,"138_Max Holloway_2012-02-04",139
"4",1,"win","Justin Lawrence","UFC 150 - Henderson vs. Edgar 2",2,"4:49","TKO (Punches)",2012-08-11,1,1,FALSE,3,2,1,0.833333333333333,6,0.166666666666667,FALSE,0.166666666666667,FALSE,1,1,0.5,"Max Holloway",576,"1_Justin Lawrence_2012-08-11","576_Max Holloway_2012-08-11",576,"loss","Max Holloway","UFC 150 - Henderson vs. Edgar 2",2,"4:49","TKO (Punches)",2012-08-11,0,1,TRUE,2,1,4,1,4,0.5,TRUE,0,FALSE,0,2,2,"Justin Lawrence",1,"576_Max Holloway_2012-08-11",577
"5",1,"win","Leonard Garcia","UFC 155 - Dos Santos vs. Velasquez 2",3,"5:00","Decision (Split)",2012-12-29,1,1,FALSE,3,3,2,0.857142857142857,7,0.285714285714286,TRUE,0.142857142857143,FALSE,1,2,1,"Max Holloway",259,"1_Leonard Garcia_2012-12-29","259_Max Holloway_2012-12-29",259,"loss","Max Holloway","UFC 155 - Dos Santos vs. Velasquez 2",3,"5:00","Decision (Split)",2012-12-29,0,0,FALSE,13,4,-3,0.6,25,0.48,FALSE,0.12,FALSE,3,12,3,"Leonard Garcia",1,"259_Max Holloway_2012-12-29",260
"6",1,"loss","Dennis Bermudez","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Split)",2013-05-25,0,1,TRUE,4,1,3,0.875,8,0.25,FALSE,0.125,FALSE,1,2,1,"Max Holloway",161,"1_Dennis Bermudez_2013-05-25","161_Max Holloway_2013-05-25",161,"win","Max Holloway","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Split)",2013-05-25,1,1,FALSE,5,4,3,0.769230769230769,13,0.384615384615385,FALSE,0.230769230769231,FALSE,3,5,1.25,"Dennis Bermudez",1,"161_Max Holloway_2013-05-25",162
"7",1,"loss","Conor McGregor","UFC Fight Night 26 - Shogun vs. Sonnen",3,"5:00","Decision (Unanimous)",2013-08-17,0,0,FALSE,4,2,-1,0.777777777777778,9,0.222222222222222,FALSE,0.111111111111111,FALSE,1,2,1,"Max Holloway",70,"1_Conor McGregor_2013-08-17","70_Max Holloway_2013-08-17",70,"win","Max Holloway","UFC Fight Night 26 - Shogun vs. Sonnen",3,"5:00","Decision (Unanimous)",2013-08-17,1,1,FALSE,5,10,9,0.866666666666667,15,0.866666666666667,TRUE,0.133333333333333,FALSE,2,13,4.33333333333333,"Conor McGregor",1,"70_Max Holloway_2013-08-17",71
"8",1,"win","Andre Fili","UFC 172 - Jones vs. Teixeira",3,"3:39","Submission (Guillotine Choke)",2014-04-26,1,1,FALSE,5,2,1,0.727272727272727,11,0.272727272727273,TRUE,0.0909090909090909,FALSE,1,3,1.5,"Max Holloway",9,"1_Andre Fili_2014-04-26","9_Max Holloway_2014-04-26",9,"loss","Max Holloway","UFC 172 - Jones vs. Teixeira",3,"3:39","Submission (Guillotine Choke)",2014-04-26,0,1,TRUE,4,1,9,0.928571428571429,14,0.714285714285714,TRUE,0.0714285714285714,FALSE,1,10,5,"Andre Fili",1,"9_Max Holloway_2014-04-26",10
"9",1,"win","Akira Corassani","UFC Fight Night 53 - Nelson vs. Story",1,"3:11","KO (Punches)",2014-10-04,1,1,FALSE,5,4,3,0.769230769230769,13,0.384615384615385,TRUE,0.0769230769230769,FALSE,1,5,2.5,"Max Holloway",81,"1_Akira Corassani_2014-10-04","81_Max Holloway_2014-10-04",81,"loss","Max Holloway","UFC Fight Night 53 - Nelson vs. Story",1,"3:11","KO (Punches)",2014-10-04,0,0,FALSE,9,2,-1,0.705882352941177,17,0.294117647058824,FALSE,0.294117647058824,TRUE,5,5,0.833333333333333,"Akira Corassani",1,"81_Max Holloway_2014-10-04",82
"10",1,"win","Cole Miller","UFC Fight Night 60 - Henderson vs. Thatch",3,"5:00","Decision (Unanimous)",2015-02-14,1,1,FALSE,5,5,4,0.785714285714286,14,0.428571428571429,TRUE,0.0714285714285714,FALSE,1,6,3,"Max Holloway",185,"1_Cole Miller_2015-02-14","185_Max Holloway_2015-02-14",185,"loss","Max Holloway","UFC Fight Night 60 - Henderson vs. Thatch",3,"5:00","Decision (Unanimous)",2015-02-14,0,1,TRUE,16,1,2,0.724137931034483,29,0.620689655172414,TRUE,0.0689655172413793,FALSE,2,18,6,"Cole Miller",1,"185_Max Holloway_2015-02-14",186
"11",1,"win","Charles Oliveira","UFC Fight Night 74 - Holloway vs. Oliveira",1,"1:39","TKO (Esophagus Injury)",2015-08-23,1,1,FALSE,5,7,6,0.8125,16,0.4375,TRUE,0.0625,FALSE,1,7,3.5,"Max Holloway",55,"1_Charles Oliveira_2015-08-23","55_Max Holloway_2015-08-23",55,"loss","Max Holloway","UFC Fight Night 74 - Holloway vs. Oliveira",1,"1:39","TKO (Esophagus Injury)",2015-08-23,0,1,TRUE,6,1,4,0.8,25,0.72,TRUE,0.16,FALSE,4,18,3.6,"Charles Oliveira",1,"55_Max Holloway_2015-08-23",56
"12",1,"win","Jeremy Stephens","UFC 194 - Aldo vs. McGregor",3,"5:00","Decision (Unanimous)",2015-12-12,1,1,FALSE,5,8,7,0.823529411764706,17,0.470588235294118,TRUE,0.0588235294117647,FALSE,1,8,4,"Max Holloway",3,"1_Jeremy Stephens_2015-12-12","3_Max Holloway_2015-12-12",3,"loss","Max Holloway","UFC 194 - Aldo vs. McGregor",3,"5:00","Decision (Unanimous)",2015-12-12,0,1,TRUE,16,1,1,0.685714285714286,35,0.542857142857143,TRUE,0.114285714285714,FALSE,4,19,3.8,"Jeremy Stephens",1,"3_Max Holloway_2015-12-12",4
"13",1,"win","Ricardo Lamas","UFC 199 - Rockhold vs. Bisping 2",3,"5:00","Decision (Unanimous)",2016-06-04,1,1,FALSE,5,9,8,0.833333333333333,18,0.444444444444444,FALSE,0.0555555555555556,FALSE,1,8,4,"Max Holloway",5,"1_Ricardo Lamas_2016-06-04","5_Max Holloway_2016-06-04",5,"loss","Max Holloway","UFC 199 - Rockhold vs. Bisping 2",3,"5:00","Decision (Unanimous)",2016-06-04,0,1,TRUE,10,1,1,0.8,20,0.4,FALSE,0.15,FALSE,3,8,2,"Ricardo Lamas",1,"5_Max Holloway_2016-06-04",6
"14",1,"win","Anthony Pettis","UFC 206 - Holloway vs. Pettis",3,"4:50","TKO (Kick to the Body and Punches)",2016-12-10,1,1,FALSE,5,10,9,0.842105263157895,19,0.421052631578947,FALSE,0.0526315789473684,FALSE,1,8,4,"Max Holloway",75,"1_Anthony Pettis_2016-12-10","75_Max Holloway_2016-12-10",75,"loss","Max Holloway","UFC 206 - Holloway vs. Pettis",3,"4:50","TKO (Kick to the Body and Punches)",2016-12-10,0,1,TRUE,8,1,1,0.791666666666667,24,0.666666666666667,TRUE,0,FALSE,0,16,16,"Anthony Pettis",1,"75_Max Holloway_2016-12-10",76
"15",1,"win","Jose Aldo","UFC 212 - Aldo vs. Holloway",3,"4:13","TKO (Punches)",2017-06-03,1,1,FALSE,5,11,10,0.85,20,0.45,TRUE,0.05,FALSE,1,9,4.5,"Max Holloway",28,"1_Jose Aldo_2017-06-03","28_Max Holloway_2017-06-03",28,"loss","Max Holloway","UFC 212 - Aldo vs. Holloway",3,"4:13","TKO (Punches)",2017-06-03,0,1,TRUE,6,1,1,0.928571428571429,28,0.571428571428571,FALSE,0.0714285714285714,FALSE,2,16,5.33333333333333,"Jose Aldo",1,"28_Max Holloway_2017-06-03",29
"16",1,"win","Jose Aldo","UFC 218 - Holloway vs. Aldo 2",3,"4:51","TKO (Punches)",2017-12-02,1,1,FALSE,5,12,11,0.857142857142857,21,0.476190476190476,TRUE,0.0476190476190476,FALSE,1,10,5,"Max Holloway",28,"1_Jose Aldo_2017-12-02","28_Max Holloway_2017-12-02",28,"loss","Max Holloway","UFC 218 - Holloway vs. Aldo 2",3,"4:51","TKO (Punches)",2017-12-02,0,0,FALSE,6,2,-1,0.896551724137931,29,0.551724137931034,FALSE,0.103448275862069,TRUE,3,16,4,"Jose Aldo",1,"28_Max Holloway_2017-12-02",29
"17",1,"loss","Dustin Poirier","UFC 236 - Holloway vs. Poirier",5,"5:00","Decision (Unanimous)",2019-04-13,0,1,TRUE,6,1,13,0.869565217391304,23,0.521739130434783,TRUE,0.0434782608695652,FALSE,1,12,6,"Max Holloway",138,"1_Dustin Poirier_2019-04-13","138_Max Holloway_2019-04-13",138,"win","Max Holloway","UFC 236 - Holloway vs. Poirier",5,"5:00","Decision (Unanimous)",2019-04-13,1,1,FALSE,13,4,3,0.8,30,0.633333333333333,TRUE,0.133333333333333,FALSE,4,19,3.8,"Dustin Poirier",1,"138_Max Holloway_2019-04-13",139
"18",1,"win","Calvin Kattar","UFC on ABC 1 - Holloway vs. Kattar",5,"5:00","Decision (Unanimous)",2021-01-16,1,0,TRUE,9,1,-2,0.777777777777778,27,0.444444444444444,FALSE,0.037037037037037,FALSE,1,12,6,"Max Holloway",156,"1_Calvin Kattar_2021-01-16","156_Max Holloway_2021-01-16",156,"loss","Max Holloway","UFC on ABC 1 - Holloway vs. Kattar",5,"5:00","Decision (Unanimous)",2021-01-16,0,1,TRUE,10,1,2,0.846153846153846,26,0.5,FALSE,0.0384615384615385,FALSE,1,13,6.5,"Calvin Kattar",1,"156_Max Holloway_2021-01-16",157
"19",10,"loss","Kenny Foster","CFX - Wartown Beatdown 4",1,"4:41","Submission (Rear-Naked Choke)",2009-11-13,0,1,TRUE,4,1,1,0.8,5,0.8,TRUE,0.2,FALSE,1,4,2,"Chris Foster",11,"10_Kenny Foster_2009-11-13","11_Chris Foster_2009-11-13",11,"win","Chris Foster","CFX - Wartown Beatdown 4",1,"4:41","Submission (Rear-Naked Choke)",2009-11-13,1,1,FALSE,3,3,2,0.75,4,0.25,TRUE,0.25,FALSE,1,1,0.5,"Kenny Foster",10,"11_Chris Foster_2009-11-13",21
"20",10,"win","Kevin Roddy","UCC 4 - Supremacy",3,"5:00","Decision (Unanimous)",2011-04-22,1,0,TRUE,5,1,-1,0.666666666666667,6,0.666666666666667,FALSE,0.333333333333333,TRUE,2,4,1.33333333333333,"Chris Foster",23,"10_Kevin Roddy_2011-04-22","23_Chris Foster_2011-04-22",23,"loss","Chris Foster","UCC 4 - Supremacy",3,"5:00","Decision (Unanimous)",2011-04-22,0,0,FALSE,12,3,-2,0.416666666666667,24,0.375,FALSE,0.333333333333333,FALSE,8,9,1,"Kevin Roddy",10,"23_Chris Foster_2011-04-22",33
"21",10,"win","Thane Stimson","CES MMA - Battle Tested",3,"5:00","Decision (Split)",2012-12-07,1,1,FALSE,5,2,1,0.714285714285714,7,0.571428571428571,FALSE,0.285714285714286,FALSE,2,4,1.33333333333333,"Chris Foster",1322,"10_Thane Stimson_2012-12-07","1322_Chris Foster_2012-12-07",1322,"loss","Chris Foster","CES MMA - Battle Tested",3,"5:00","Decision (Split)",2012-12-07,0,1,TRUE,5,1,1,0.5,4,0.25,FALSE,0.25,FALSE,1,1,0.5,"Thane Stimson",10,"1322_Chris Foster_2012-12-07",1332
"22",10,"loss","Saul Almeida","WSOF 20 - Branch vs. McElligott",3,"5:00","Decision (Split)",2015-04-10,0,1,TRUE,8,1,1,0.727272727272727,11,0.454545454545455,TRUE,0.272727272727273,FALSE,3,5,1.25,"Chris Foster",13,"10_Saul Almeida_2015-04-10","13_Chris Foster_2015-04-10",13,"win","Chris Foster","WSOF 20 - Branch vs. McElligott",3,"5:00","Decision (Split)",2015-04-10,1,1,FALSE,7,5,4,0.772727272727273,22,0.227272727272727,TRUE,0.0909090909090909,FALSE,2,5,1.66666666666667,"Saul Almeida",10,"13_Chris Foster_2015-04-10",23
"23",10,"loss","Calvin Kattar","CES MMA 38 - Soriano vs. Makashvili",3,"5:00","Decision (Unanimous)",2016-09-23,0,1,TRUE,10,1,1,0.692307692307692,13,0.384615384615385,FALSE,0.230769230769231,FALSE,3,5,1.25,"Chris Foster",156,"10_Calvin Kattar_2016-09-23","156_Chris Foster_2016-09-23",156,"win","Chris Foster","CES MMA 38 - Soriano vs. Makashvili",3,"5:00","Decision (Unanimous)",2016-09-23,1,1,FALSE,5,8,7,0.882352941176471,17,0.529411764705882,FALSE,0.0588235294117647,FALSE,1,9,4.5,"Calvin Kattar",10,"156_Chris Foster_2016-09-23",166
"24",1000,"win","Robert Emerson","FFFC  - Full Force Fighting 1",3,"5:00","Decision (Unanimous)",2011-01-29,1,1,FALSE,4,4,3,0.7,10,0.6,TRUE,0.3,FALSE,3,6,1.5,"Justin Salas",750,"1000_Robert Emerson_2011-01-29","750_Justin Salas_2011-01-29",750,"loss","Justin Salas","FFFC  - Full Force Fighting 1",3,"5:00","Decision (Unanimous)",2011-01-29,0,1,TRUE,13,1,2,0.545454545454545,22,0.272727272727273,FALSE,0.0909090909090909,FALSE,2,6,2,"Robert Emerson",1000,"750_Justin Salas_2011-01-29",1750
"25",1000,"win","Anton Kuivanen","UFC on Fuel TV 1 - Sanchez vs. Ellenberger",3,"5:00","Decision (Unanimous)",2012-02-15,1,1,FALSE,4,6,5,0.75,12,0.5,FALSE,0.25,FALSE,3,6,1.5,"Justin Salas",566,"1000_Anton Kuivanen_2012-02-15","566_Justin Salas_2012-02-15",566,"loss","Justin Salas","UFC on Fuel TV 1 - Sanchez vs. Ellenberger",3,"5:00","Decision (Unanimous)",2012-02-15,0,1,TRUE,8,1,9,0.8,20,0.6,FALSE,0.2,FALSE,4,12,2.4,"Anton Kuivanen",1000,"566_Justin Salas_2012-02-15",1566
"26",1000,"loss","Tim Means","UFC on FX 3 - Johnson vs. McCall",1,"1:06","TKO (Knees and Punches)",2012-06-08,0,1,TRUE,5,1,6,0.769230769230769,13,0.461538461538462,FALSE,0.230769230769231,FALSE,3,6,1.5,"Justin Salas",963,"1000_Tim Means_2012-06-08","963_Justin Salas_2012-06-08",963,"win","Justin Salas","UFC on FX 3 - Johnson vs. McCall",1,"1:06","TKO (Knees and Punches)",2012-06-08,1,1,FALSE,7,9,8,0.80952380952381,21,0.714285714285714,FALSE,0.19047619047619,FALSE,4,15,3,"Tim Means",1000,"963_Justin Salas_2012-06-08",1963
"27",1000,"win","Aaron Riley","UFC on Fox 8 - Johnson vs. Moraga",3,"5:00","Decision (Split)",2013-07-27,1,0,TRUE,6,1,-1,0.714285714285714,14,0.428571428571429,FALSE,0.285714285714286,TRUE,4,6,1.2,"Justin Salas",611,"1000_Aaron Riley_2013-07-27","611_Justin Salas_2013-07-27",611,"loss","Justin Salas","UFC on Fox 8 - Johnson vs. Moraga",3,"5:00","Decision (Split)",2013-07-27,0,0,FALSE,23,2,-1,0.681818181818182,44,0.431818181818182,FALSE,0.227272727272727,TRUE,10,19,1.72727272727273,"Aaron Riley",1000,"611_Justin Salas_2013-07-27",1611
"28",1000,"win","Ben Wall","UFC Fight Night 40 - Brown vs. Silva",1,"2:21","KO (Punches)",2014-05-10,1,0,TRUE,8,1,-1,0.6875,16,0.375,FALSE,0.3125,TRUE,5,6,1,"Justin Salas",967,"1000_Ben Wall_2014-05-10","967_Justin Salas_2014-05-10",967,"loss","Justin Salas","UFC Fight Night 40 - Brown vs. Silva",1,"2:21","KO (Punches)",2014-05-10,0,0,FALSE,4,2,-1,0.777777777777778,9,0.222222222222222,FALSE,0.222222222222222,TRUE,2,2,0.666666666666667,"Ben Wall",1000,"967_Justin Salas_2014-05-10",1967
"29",1001,"win","Johnavan Vistante","PWP 2 - Proud Warriors Productions 2",3,"5:00","Decision (Unanimous)",2010-11-13,1,1,FALSE,3,4,3,0.9,10,0.2,FALSE,0.1,FALSE,1,2,1,"Bernardo Magalhaes",577,"1001_Johnavan Vistante_2010-11-13","577_Bernardo Magalhaes_2010-11-13",577,"loss","Bernardo Magalhaes","PWP 2 - Proud Warriors Productions 2",3,"5:00","Decision (Unanimous)",2010-11-13,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1,"Johnavan Vistante",1001,"577_Bernardo Magalhaes_2010-11-13",1578
"30",1001,"loss","Tim Means","UFC on Fuel TV 1 - Sanchez vs. Ellenberger",3,"5:00","Decision (Unanimous)",2012-02-15,0,1,TRUE,4,1,5,0.916666666666667,12,0.166666666666667,FALSE,0.0833333333333333,FALSE,1,2,1,"Bernardo Magalhaes",963,"1001_Tim Means_2012-02-15","963_Bernardo Magalhaes_2012-02-15",963,"win","Bernardo Magalhaes","UFC on Fuel TV 1 - Sanchez vs. Ellenberger",3,"5:00","Decision (Unanimous)",2012-02-15,1,1,FALSE,7,8,7,0.8,20,0.75,TRUE,0.2,FALSE,4,15,3,"Tim Means",1001,"963_Bernardo Magalhaes_2012-02-15",1964
"31",1002,"loss","Tim Means","KOTC - Total Destruction",1,"0:30","TKO (Punches)",2012-01-21,0,1,TRUE,4,1,1,0.777777777777778,9,0.666666666666667,TRUE,0.111111111111111,FALSE,1,6,3,"Tye Brown",963,"1002_Tim Means_2012-01-21","963_Tye Brown_2012-01-21",963,"win","Tye Brown","KOTC - Total Destruction",1,"0:30","TKO (Punches)",2012-01-21,1,1,FALSE,7,7,6,0.789473684210526,19,0.736842105263158,TRUE,0.210526315789474,FALSE,4,14,2.8,"Tim Means",1002,"963_Tye Brown_2012-01-21",1965
"32",1003,"loss","Tim Means","KOTC - High Performance",1,"1:07","TKO (Punches)",2011-11-19,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1,"Mario Ramos",963,"1003_Tim Means_2011-11-19","963_Mario Ramos_2011-11-19",963,"win","Mario Ramos","KOTC - High Performance",1,"1:07","TKO (Punches)",2011-11-19,1,1,FALSE,7,6,5,0.777777777777778,18,0.722222222222222,TRUE,0.222222222222222,FALSE,4,13,2.6,"Tim Means",1003,"963_Mario Ramos_2011-11-19",1966
"33",1003,"loss","Alonzo Martinez","RFA 1 - Elliott vs. Pulver",1,"0:20","Submission (Verbal)",2011-12-16,0,0,FALSE,2,2,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5,"Mario Ramos",1487,"1003_Alonzo Martinez_2011-12-16","1487_Mario Ramos_2011-12-16",1487,"win","Mario Ramos","RFA 1 - Elliott vs. Pulver",1,"0:20","Submission (Verbal)",2011-12-16,1,1,FALSE,22,2,1,0.68,50,0.54,FALSE,0.3,FALSE,15,27,1.6875,"Alonzo Martinez",1003,"1487_Mario Ramos_2011-12-16",2490
"34",1004,"loss","Tim Means","KOTC - Kingpin",1,"2:15","Submission (Rear-Naked Choke)",2011-08-27,0,0,FALSE,2,3,-2,0.666666666666667,6,0.333333333333333,FALSE,0.166666666666667,TRUE,1,2,1,"Cody Pfister",963,"1004_Tim Means_2011-08-27","963_Cody Pfister_2011-08-27",963,"win","Cody Pfister","KOTC - Kingpin",1,"2:15","Submission (Rear-Naked Choke)",2011-08-27,1,1,FALSE,7,5,4,0.764705882352941,17,0.705882352941177,TRUE,0.235294117647059,FALSE,4,12,2.4,"Tim Means",1004,"963_Cody Pfister_2011-08-27",1967
"35",1004,"win","Jonathan Gary","Bellator 174 - Coenen vs. Budd",1,"4:04","Submission (Rear-Naked Choke)",2017-03-03,1,0,TRUE,9,1,-2,0.631578947368421,19,0.368421052631579,FALSE,0.263157894736842,FALSE,5,7,1.16666666666667,"Cody Pfister",1149,"1004_Jonathan Gary_2017-03-03","1149_Cody Pfister_2017-03-03",1149,"loss","Cody Pfister","Bellator 174 - Coenen vs. Budd",1,"4:04","Submission (Rear-Naked Choke)",2017-03-03,0,1,TRUE,16,1,1,0.571428571428571,21,0.476190476190476,FALSE,0.428571428571429,FALSE,9,10,1,"Jonathan Gary",1004,"1149_Cody Pfister_2017-03-03",2153
"36",1005,"loss","Treston Thomison","KOTC - Underground 67",1,"2:13","Submission (Armbar)",2011-04-02,0,1,TRUE,4,1,8,0.9,10,0.7,TRUE,0.1,FALSE,1,7,3.5,"Cris Leyva",439,"1005_Treston Thomison_2011-04-02","439_Cris Leyva_2011-04-02",439,"win","Cris Leyva","KOTC - Underground 67",1,"2:13","Submission (Armbar)",2011-04-02,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Treston Thomison",1005,"439_Cris Leyva_2011-04-02",1444
"37",1005,"loss","Tim Means","KOTC - Fight to Live",3,"1:28","TKO (Knees and Punches)",2011-05-14,0,0,FALSE,4,2,-1,0.818181818181818,11,0.636363636363636,FALSE,0.181818181818182,TRUE,2,7,2.33333333333333,"Cris Leyva",963,"1005_Tim Means_2011-05-14","963_Cris Leyva_2011-05-14",963,"win","Cris Leyva","KOTC - Fight to Live",3,"1:28","TKO (Knees and Punches)",2011-05-14,1,1,FALSE,7,4,3,0.75,16,0.6875,TRUE,0.25,FALSE,4,11,2.2,"Tim Means",1005,"963_Cris Leyva_2011-05-14",1968
"38",1005,"loss","Will Brooks","Bellator MMA - Bellator 97",3,"2:20","TKO (Punches)",2013-07-31,0,0,FALSE,4,5,-4,0.642857142857143,14,0.5,FALSE,0.357142857142857,TRUE,5,7,1.16666666666667,"Cris Leyva",208,"1005_Will Brooks_2013-07-31","208_Cris Leyva_2013-07-31",208,"win","Cris Leyva","Bellator MMA - Bellator 97",3,"2:20","TKO (Punches)",2013-07-31,1,0,TRUE,3,1,-1,0.9,10,0.7,FALSE,0.1,TRUE,1,7,3.5,"Will Brooks",1005,"208_Cris Leyva_2013-07-31",1213
"39",1006,"win","Oliver Parker","KOTC - Underground 65",3,"5:00","Decision (Unanimous)",2011-01-22,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2,"Ricky Musgrave",317,"1006_Oliver Parker_2011-01-22","317_Ricky Musgrave_2011-01-22",317,"loss","Ricky Musgrave","KOTC - Underground 65",3,"5:00","Decision (Unanimous)",2011-01-22,0,0,FALSE,1,2,-1,0,1,0,FALSE,0,FALSE,0,0,0,"Oliver Parker",1006,"317_Ricky Musgrave_2011-01-22",1323
"40",1006,"loss","Tim Means","ECSC - Friday Night Fights 2",3,"4:53","KO (Punches)",2011-02-11,0,1,TRUE,2,1,3,1,3,0.666666666666667,FALSE,0,FALSE,0,2,2,"Ricky Musgrave",963,"1006_Tim Means_2011-02-11","963_Ricky Musgrave_2011-02-11",963,"win","Ricky Musgrave","ECSC - Friday Night Fights 2",3,"4:53","KO (Punches)",2011-02-11,1,1,FALSE,7,3,2,0.733333333333333,15,0.666666666666667,FALSE,0.266666666666667,FALSE,4,10,2,"Tim Means",1006,"963_Ricky Musgrave_2011-02-11",1969
"41",1006,"loss","David Castillo","Showdown Fights 7 - Uprising",3,"5:00","Decision (Unanimous)",2012-05-04,0,1,TRUE,4,1,5,0.888888888888889,9,0.444444444444444,TRUE,0.111111111111111,FALSE,1,4,2,"Ricky Musgrave",316,"1006_David Castillo_2012-05-04","316_Ricky Musgrave_2012-05-04",316,"win","Ricky Musgrave","Showdown Fights 7 - Uprising",3,"5:00","Decision (Unanimous)",2012-05-04,1,0,TRUE,7,1,-1,0.722222222222222,18,0.666666666666667,FALSE,0.222222222222222,TRUE,4,12,2.4,"David Castillo",1006,"316_Ricky Musgrave_2012-05-04",1322
"42",1008,"win","Fernando Torres","RWS - Running with Scissors",2,"3:29","TKO (Punches)",2009-06-06,1,0,TRUE,2,1,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Cody Garlett",1202,"1008_Fernando Torres_2009-06-06","1202_Cody Garlett_2009-06-06",1202,"loss","Cody Garlett","RWS - Running with Scissors",2,"3:29","TKO (Punches)",2009-06-06,0,0,FALSE,1,7,-6,0,6,0,FALSE,0.833333333333333,TRUE,5,0,0,"Fernando Torres",1008,"1202_Cody Garlett_2009-06-06",2210
"43",1008,"loss","Marvin Babe","COR - Cage of Rage",1,"3:13","SubmissionN/A)",2010-04-17,0,0,FALSE,5,2,-1,0.4,5,0.4,FALSE,0.6,TRUE,3,2,0.5,"Cody Garlett",1048,"1008_Marvin Babe_2010-04-17","1048_Cody Garlett_2010-04-17",1048,"win","Cody Garlett","COR - Cage of Rage",1,"3:13","SubmissionN/A)",2010-04-17,1,0,TRUE,5,1,-3,0.3,10,0.3,FALSE,0.7,TRUE,7,3,0.375,"Marvin Babe",1008,"1048_Cody Garlett_2010-04-17",2056
"44",1008,"loss","Tim Means","KOTC - Honor",1,"1:17","TKO (Punches)",2010-05-14,0,1,TRUE,7,1,1,0.428571428571429,7,0.428571428571429,TRUE,0.571428571428571,FALSE,4,3,0.6,"Cody Garlett",963,"1008_Tim Means_2010-05-14","963_Cody Garlett_2010-05-14",963,"win","Cody Garlett","KOTC - Honor",1,"1:17","TKO (Punches)",2010-05-14,1,0,TRUE,5,1,-1,0.727272727272727,11,0.727272727272727,FALSE,0.272727272727273,TRUE,3,8,2,"Tim Means",1008,"963_Cody Garlett_2010-05-14",1971
"45",1009,"loss","Jorge Santiago","KOTC 32 - Bringing Heat",2,"0:54","Submission (Armbar)",2004-01-24,0,1,TRUE,9,1,1,0.5625,16,0.5625,TRUE,0.4375,FALSE,7,9,1.125,"John Cronk",891,"1009_Jorge Santiago_2004-01-24","891_John Cronk_2004-01-24",891,"win","John Cronk","KOTC 32 - Bringing Heat",2,"0:54","Submission (Armbar)",2004-01-24,1,0,TRUE,5,1,-1,0.714285714285714,7,0.571428571428571,FALSE,0.285714285714286,TRUE,2,4,1.33333333333333,"Jorge Santiago",1009,"891_John Cronk_2004-01-24",1900
